period_type,as_of_date,score,metric_count,source,previous_score,change
week,2016-10-25 00:00:00,1.2982221,,historical_city_aggregate,1.1735249,0.12469719999999995
week,2016-10-26 00:00:00,1.2434685,,historical_city_aggregate,1.2982221,-0.05475359999999996
week,2016-10-27 00:00:00,1.2154658,,historical_city_aggregate,1.2434685,-0.028002700000000047
week,2016-10-28 00:00:00,1.2229699,,historical_city_aggregate,1.2154658,0.0075041000000000135
week,2016-10-31 00:00:00,1.2495369,,historical_city_aggregate,1.2229699,0.026567000000000007
week,2016-11-01 00:00:00,1.2859254,,historical_city_aggregate,1.2495369,0.036388499999999935
week,2016-11-02 00:00:00,1.2295887,,historical_city_aggregate,1.2859254,-0.056336699999999906
week,2016-11-03 00:00:00,1.2170376,,historical_city_aggregate,1.2295887,-0.012551100000000037
week,2016-11-04 00:00:00,1.3167973,,historical_city_aggregate,1.2170376,0.0997596999999999
week,2016-11-07 00:00:00,1.1137562,,historical_city_aggregate,1.3167973,-0.20304109999999986
week,2016-11-08 00:00:00,1.1770682,,historical_city_aggregate,1.1137562,0.06331199999999981
week,2016-11-09 00:00:00,1.2009865,,historical_city_aggregate,1.1770682,0.02391830000000006
week,2016-11-10 00:00:00,1.1771865,,historical_city_aggregate,1.2009865,-0.023800000000000043
week,2016-11-11 00:00:00,1.2009977,,historical_city_aggregate,1.1771865,0.023811200000000143
week,2016-11-14 00:00:00,1.3872867,,historical_city_aggregate,1.2009977,0.18628899999999993
week,2016-11-15 00:00:00,1.2313573,,historical_city_aggregate,1.3872867,-0.1559294
week,2016-11-16 00:00:00,1.3147247,,historical_city_aggregate,1.2313573,0.08336739999999998
week,2016-11-17 00:00:00,1.2993903,,historical_city_aggregate,1.3147247,-0.01533439999999997
week,2016-11-18 00:00:00,1.2879368,,historical_city_aggregate,1.2993903,-0.011453500000000005
week,2016-11-21 00:00:00,1.2256671,,historical_city_aggregate,1.2879368,-0.062269700000000094
week,2016-11-22 00:00:00,1.2354137,,historical_city_aggregate,1.2256671,0.00974660000000016
week,2016-11-23 00:00:00,1.2076933,,historical_city_aggregate,1.2354137,-0.02772039999999998
week,2016-11-24 00:00:00,1.2410767,,historical_city_aggregate,1.2076933,0.03338339999999995
week,2016-11-25 00:00:00,1.2269369,,historical_city_aggregate,1.2410767,-0.014139799999999925
week,2016-11-28 00:00:00,1.1772045,,historical_city_aggregate,1.2269369,-0.04973240000000012
week,2016-11-29 00:00:00,1.2181709,,historical_city_aggregate,1.1772045,0.04096640000000007
week,2016-11-30 00:00:00,1.260667,,historical_city_aggregate,1.2181709,0.042496099999999926
week,2016-12-01 00:00:00,1.2183924,,historical_city_aggregate,1.260667,-0.04227460000000005
week,2016-12-02 00:00:00,1.2012726,,historical_city_aggregate,1.2183924,-0.017119799999999907
week,2016-12-05 00:00:00,1.1359613,,historical_city_aggregate,1.2012726,-0.06531130000000007
week,2016-12-06 00:00:00,1.2081514,,historical_city_aggregate,1.1359613,0.07219010000000003
week,2016-12-07 00:00:00,1.2007023,,historical_city_aggregate,1.2081514,-0.007449100000000097
week,2016-12-08 00:00:00,1.1886037,,historical_city_aggregate,1.2007023,-0.012098599999999848
week,2016-12-09 00:00:00,1.2191172,,historical_city_aggregate,1.1886037,0.03051349999999986
week,2016-12-12 00:00:00,1.1156665,,historical_city_aggregate,1.2191172,-0.1034507
week,2016-12-13 00:00:00,1.0833124,,historical_city_aggregate,1.1156665,-0.03235409999999983
week,2016-12-14 00:00:00,1.1605535,,historical_city_aggregate,1.0833124,0.07724109999999995
week,2016-12-15 00:00:00,1.1434623,,historical_city_aggregate,1.1605535,-0.017091200000000084
week,2016-12-16 00:00:00,1.175579,,historical_city_aggregate,1.1434623,0.0321167
week,2016-12-19 00:00:00,1.2782099,,historical_city_aggregate,1.175579,0.10263090000000008
week,2016-12-20 00:00:00,1.2695857,,historical_city_aggregate,1.2782099,-0.008624200000000082
week,2016-12-21 00:00:00,1.2216564,,historical_city_aggregate,1.2695857,-0.04792929999999984
week,2016-12-22 00:00:00,1.2614109,,historical_city_aggregate,1.2216564,0.039754499999999915
week,2016-12-23 00:00:00,1.201399,,historical_city_aggregate,1.2614109,-0.060011899999999896
week,2016-12-26 00:00:00,1.2234445,,historical_city_aggregate,1.201399,0.02204549999999994
week,2016-12-27 00:00:00,1.2255404,,historical_city_aggregate,1.2234445,0.0020959000000000394
week,2016-12-28 00:00:00,1.1109403,,historical_city_aggregate,1.2255404,-0.1146001000000001
week,2016-12-29 00:00:00,1.3332274,,historical_city_aggregate,1.1109403,0.22228709999999996
week,2016-12-30 00:00:00,1.404874,,historical_city_aggregate,1.3332274,0.0716466
week,2017-01-02 00:00:00,1.311952,,historical_city_aggregate,1.404874,-0.09292199999999995
week,2017-01-03 00:00:00,1.313384,,historical_city_aggregate,1.311952,0.0014320000000000999
week,2017-01-04 00:00:00,1.3608752,,historical_city_aggregate,1.313384,0.047491199999999845
week,2017-01-05 00:00:00,1.4458329,,historical_city_aggregate,1.3608752,0.08495770000000014
week,2017-01-06 00:00:00,1.2784374,,historical_city_aggregate,1.4458329,-0.16739550000000003
week,2017-01-09 00:00:00,1.0584548,,historical_city_aggregate,1.2784374,-0.21998260000000003
week,2017-01-10 00:00:00,1.0707211,,historical_city_aggregate,1.0584548,0.012266300000000063
week,2017-01-11 00:00:00,1.0602063,,historical_city_aggregate,1.0707211,-0.010514800000000157
week,2017-01-12 00:00:00,1.0733122,,historical_city_aggregate,1.0602063,0.013105900000000004
week,2017-01-13 00:00:00,1.4217697,,historical_city_aggregate,1.0733122,0.3484575000000001
week,2017-01-16 00:00:00,1.4016125,,historical_city_aggregate,1.4217697,-0.020157200000000097
week,2017-01-17 00:00:00,1.2678623,,historical_city_aggregate,1.4016125,-0.13375019999999993
week,2017-01-18 00:00:00,1.1382084,,historical_city_aggregate,1.2678623,-0.1296539000000001
week,2017-01-19 00:00:00,1.2152072,,historical_city_aggregate,1.1382084,0.07699880000000014
week,2017-01-20 00:00:00,1.2301958,,historical_city_aggregate,1.2152072,0.014988599999999908
week,2017-01-23 00:00:00,1.1960011,,historical_city_aggregate,1.2301958,-0.03419470000000002
week,2017-01-24 00:00:00,1.3589697,,historical_city_aggregate,1.1960011,0.16296860000000013
week,2017-01-25 00:00:00,1.3717398,,historical_city_aggregate,1.3589697,0.012770100000000006
week,2017-01-26 00:00:00,1.3072834,,historical_city_aggregate,1.3717398,-0.06445640000000008
week,2017-01-27 00:00:00,1.289732,,historical_city_aggregate,1.3072834,-0.017551399999999884
week,2017-01-30 00:00:00,1.1298645,,historical_city_aggregate,1.289732,-0.15986750000000005
week,2017-01-31 00:00:00,1.1097753,,historical_city_aggregate,1.1298645,-0.02008920000000014
week,2017-02-01 00:00:00,1.1085982,,historical_city_aggregate,1.1097753,-0.00117709999999982
week,2017-02-02 00:00:00,1.1084982,,historical_city_aggregate,1.1085982,-9.999999999998899e-05
week,2017-02-03 00:00:00,1.1215818,,historical_city_aggregate,1.1084982,0.013083599999999862
week,2017-02-06 00:00:00,1.1736888,,historical_city_aggregate,1.1215818,0.052107000000000125
week,2017-02-07 00:00:00,1.3250926,,historical_city_aggregate,1.1736888,0.15140379999999998
week,2017-02-08 00:00:00,1.4529518,,historical_city_aggregate,1.3250926,0.12785919999999984
week,2017-02-09 00:00:00,1.4110431,,historical_city_aggregate,1.4529518,-0.0419086999999998
week,2017-02-10 00:00:00,1.4205072,,historical_city_aggregate,1.4110431,0.009464099999999975
week,2017-02-13 00:00:00,1.4960492,,historical_city_aggregate,1.4205072,0.075542
week,2017-02-14 00:00:00,1.3589453,,historical_city_aggregate,1.4960492,-0.13710390000000006
week,2017-02-15 00:00:00,1.5198657,,historical_city_aggregate,1.3589453,0.16092039999999996
week,2017-02-16 00:00:00,1.4359225,,historical_city_aggregate,1.5198657,-0.0839432
week,2017-02-17 00:00:00,1.42882,,historical_city_aggregate,1.4359225,-0.007102500000000012
week,2017-02-20 00:00:00,1.2010165,,historical_city_aggregate,1.42882,-0.22780350000000005
week,2017-02-21 00:00:00,1.2638947,,historical_city_aggregate,1.2010165,0.0628782000000001
week,2017-02-22 00:00:00,1.2585655,,historical_city_aggregate,1.2638947,-0.005329200000000034
week,2017-02-23 00:00:00,1.3126755,,historical_city_aggregate,1.2585655,0.0541100000000001
week,2017-02-24 00:00:00,1.2433511,,historical_city_aggregate,1.3126755,-0.06932440000000017
week,2017-02-27 00:00:00,1.2139031,,historical_city_aggregate,1.2433511,-0.02944799999999992
week,2017-02-28 00:00:00,1.1452578,,historical_city_aggregate,1.2139031,-0.06864530000000002
week,2017-03-01 00:00:00,1.0335196,,historical_city_aggregate,1.1452578,-0.11173820000000001
week,2017-03-02 00:00:00,1.0610052,,historical_city_aggregate,1.0335196,0.02748560000000011
week,2017-03-03 00:00:00,1.1506231,,historical_city_aggregate,1.0610052,0.08961789999999992
week,2017-03-06 00:00:00,1.2017587,,historical_city_aggregate,1.1506231,0.05113560000000006
week,2017-03-07 00:00:00,1.2775552,,historical_city_aggregate,1.2017587,0.07579649999999982
week,2017-03-08 00:00:00,1.3986232,,historical_city_aggregate,1.2775552,0.12106800000000018
week,2017-03-09 00:00:00,1.3248044,,historical_city_aggregate,1.3986232,-0.07381879999999996
week,2017-03-10 00:00:00,1.2746564,,historical_city_aggregate,1.3248044,-0.05014800000000008
week,2017-03-13 00:00:00,1.2654523,,historical_city_aggregate,1.2746564,-0.009204100000000048
week,2017-03-14 00:00:00,1.2860283,,historical_city_aggregate,1.2654523,0.020575999999999928
week,2017-03-15 00:00:00,1.1835781,,historical_city_aggregate,1.2860283,-0.10245019999999982
week,2017-03-16 00:00:00,1.2422189,,historical_city_aggregate,1.1835781,0.058640799999999826
week,2017-03-17 00:00:00,1.2247224,,historical_city_aggregate,1.2422189,-0.017496499999999804
week,2017-03-20 00:00:00,1.1586513,,historical_city_aggregate,1.2247224,-0.06607110000000005
week,2017-03-21 00:00:00,1.1663906,,historical_city_aggregate,1.1586513,0.0077392999999998935
week,2017-03-22 00:00:00,1.1467665,,historical_city_aggregate,1.1663906,-0.019624099999999922
week,2017-03-23 00:00:00,1.1370963,,historical_city_aggregate,1.1467665,-0.009670199999999962
week,2017-03-24 00:00:00,1.1269093,,historical_city_aggregate,1.1370963,-0.010187000000000168
week,2017-03-27 00:00:00,1.130601,,historical_city_aggregate,1.1269093,0.0036917000000000755
week,2017-03-28 00:00:00,1.1710559,,historical_city_aggregate,1.130601,0.04045490000000007
week,2017-03-29 00:00:00,1.1386035,,historical_city_aggregate,1.1710559,-0.03245239999999994
week,2017-03-30 00:00:00,1.0924369,,historical_city_aggregate,1.1386035,-0.04616660000000006
week,2017-03-31 00:00:00,1.0782248,,historical_city_aggregate,1.0924369,-0.01421209999999995
week,2017-04-03 00:00:00,1.1232641,,historical_city_aggregate,1.0782248,0.045039300000000004
week,2017-04-04 00:00:00,1.0971386,,historical_city_aggregate,1.1232641,-0.026125500000000024
week,2017-04-05 00:00:00,1.1646953,,historical_city_aggregate,1.0971386,0.06755669999999991
week,2017-04-06 00:00:00,1.2361863,,historical_city_aggregate,1.1646953,0.07149099999999997
week,2017-04-07 00:00:00,1.2292132,,historical_city_aggregate,1.2361863,-0.006973099999999954
week,2017-04-10 00:00:00,1.1753242,,historical_city_aggregate,1.2292132,-0.053889000000000076
week,2017-04-11 00:00:00,1.2397948,,historical_city_aggregate,1.1753242,0.06447060000000016
week,2017-04-12 00:00:00,1.1445021,,historical_city_aggregate,1.2397948,-0.09529270000000012
week,2017-04-13 00:00:00,1.1218407,,historical_city_aggregate,1.1445021,-0.022661400000000054
week,2017-04-14 00:00:00,1.0981859,,historical_city_aggregate,1.1218407,-0.023654799999999865
week,2017-04-17 00:00:00,1.060748,,historical_city_aggregate,1.0981859,-0.037437900000000024
week,2017-04-18 00:00:00,1.030562,,historical_city_aggregate,1.060748,-0.030186000000000046
week,2017-04-19 00:00:00,1.1634807,,historical_city_aggregate,1.030562,0.13291870000000006
week,2017-04-20 00:00:00,1.1584439,,historical_city_aggregate,1.1634807,-0.0050368000000000634
week,2017-04-21 00:00:00,1.1997431,,historical_city_aggregate,1.1584439,0.04129920000000009
week,2017-04-24 00:00:00,1.1453313,,historical_city_aggregate,1.1997431,-0.05441180000000001
week,2017-04-25 00:00:00,1.2159922,,historical_city_aggregate,1.1453313,0.07066090000000003
week,2017-04-26 00:00:00,1.1694057,,historical_city_aggregate,1.2159922,-0.046586500000000086
week,2017-04-27 00:00:00,1.1271652,,historical_city_aggregate,1.1694057,-0.0422404999999999
week,2017-04-28 00:00:00,1.1190741,,historical_city_aggregate,1.1271652,-0.008091100000000129
week,2017-05-01 00:00:00,1.1105192,,historical_city_aggregate,1.1190741,-0.008554900000000032
week,2017-05-02 00:00:00,1.2153162,,historical_city_aggregate,1.1105192,0.10479700000000003
week,2017-05-03 00:00:00,1.2304498,,historical_city_aggregate,1.2153162,0.01513359999999997
week,2017-05-04 00:00:00,1.2119384,,historical_city_aggregate,1.2304498,-0.018511399999999956
week,2017-05-05 00:00:00,1.176896,,historical_city_aggregate,1.2119384,-0.03504240000000003
week,2017-05-08 00:00:00,1.1994924,,historical_city_aggregate,1.176896,0.022596400000000072
week,2017-05-09 00:00:00,1.1426141,,historical_city_aggregate,1.1994924,-0.05687829999999994
week,2017-05-10 00:00:00,1.1140243,,historical_city_aggregate,1.1426141,-0.0285898
week,2017-05-11 00:00:00,1.0905452,,historical_city_aggregate,1.1140243,-0.023479100000000086
week,2017-05-12 00:00:00,1.0726701,,historical_city_aggregate,1.0905452,-0.01787509999999992
week,2017-05-15 00:00:00,1.1179329,,historical_city_aggregate,1.0726701,0.045262799999999936
week,2017-05-16 00:00:00,1.1115099,,historical_city_aggregate,1.1179329,-0.0064230000000000675
week,2017-05-17 00:00:00,1.1328128,,historical_city_aggregate,1.1115099,0.021302900000000013
week,2017-05-18 00:00:00,1.1054332,,historical_city_aggregate,1.1328128,-0.02737959999999995
week,2017-05-19 00:00:00,1.1065012,,historical_city_aggregate,1.1054332,0.001068000000000069
week,2017-05-22 00:00:00,1.0588092,,historical_city_aggregate,1.1065012,-0.04769200000000007
week,2017-05-23 00:00:00,1.0627994,,historical_city_aggregate,1.0588092,0.003990200000000055
week,2017-05-24 00:00:00,1.0887162,,historical_city_aggregate,1.0627994,0.02591679999999985
week,2017-05-25 00:00:00,1.1030484,,historical_city_aggregate,1.0887162,0.014332200000000128
week,2017-05-26 00:00:00,1.0874776,,historical_city_aggregate,1.1030484,-0.015570800000000107
week,2017-05-29 00:00:00,1.1098816,,historical_city_aggregate,1.0874776,0.02240400000000009
week,2017-05-30 00:00:00,1.0902846,,historical_city_aggregate,1.1098816,-0.019597000000000087
week,2017-05-31 00:00:00,1.219581,,historical_city_aggregate,1.0902846,0.1292964000000001
week,2017-06-01 00:00:00,1.1919242,,historical_city_aggregate,1.219581,-0.027656799999999926
week,2017-06-02 00:00:00,1.1841355,,historical_city_aggregate,1.1919242,-0.007788700000000093
week,2017-06-05 00:00:00,1.08059,,historical_city_aggregate,1.1841355,-0.10354550000000007
week,2017-06-06 00:00:00,1.1232345,,historical_city_aggregate,1.08059,0.042644499999999974
week,2017-06-07 00:00:00,1.1608154,,historical_city_aggregate,1.1232345,0.03758090000000003
week,2017-06-08 00:00:00,1.0697846,,historical_city_aggregate,1.1608154,-0.09103079999999997
week,2017-06-09 00:00:00,1.0822862,,historical_city_aggregate,1.0697846,0.012501600000000002
week,2017-06-12 00:00:00,1.0697533,,historical_city_aggregate,1.0822862,-0.012532900000000069
week,2017-06-13 00:00:00,1.0372728,,historical_city_aggregate,1.0697533,-0.03248049999999991
week,2017-06-14 00:00:00,1.0392743,,historical_city_aggregate,1.0372728,0.0020014999999999894
week,2017-06-15 00:00:00,1.0897249,,historical_city_aggregate,1.0392743,0.05045060000000001
week,2017-06-16 00:00:00,1.0638197,,historical_city_aggregate,1.0897249,-0.02590519999999996
week,2017-06-19 00:00:00,1.0752673,,historical_city_aggregate,1.0638197,0.011447599999999891
week,2017-06-20 00:00:00,1.194151,,historical_city_aggregate,1.0752673,0.11888370000000004
week,2017-06-21 00:00:00,1.0962881,,historical_city_aggregate,1.194151,-0.09786289999999997
week,2017-06-22 00:00:00,1.0828974,,historical_city_aggregate,1.0962881,-0.013390699999999978
week,2017-06-23 00:00:00,1.0827366,,historical_city_aggregate,1.0828974,-0.00016079999999996097
week,2017-06-26 00:00:00,1.0656457,,historical_city_aggregate,1.0827366,-0.01709090000000013
week,2017-06-27 00:00:00,1.0530502,,historical_city_aggregate,1.0656457,-0.012595499999999982
week,2017-06-28 00:00:00,1.0602828,,historical_city_aggregate,1.0530502,0.0072326000000000334
week,2017-06-29 00:00:00,1.0539422,,historical_city_aggregate,1.0602828,-0.0063405999999999185
week,2017-06-30 00:00:00,1.1372528,,historical_city_aggregate,1.0539422,0.0833105999999999
week,2017-07-03 00:00:00,1.2016486,,historical_city_aggregate,1.1372528,0.0643958
week,2017-07-04 00:00:00,1.1250334,,historical_city_aggregate,1.2016486,-0.0766152
week,2017-07-05 00:00:00,1.1774813,,historical_city_aggregate,1.1250334,0.05244789999999999
week,2017-07-06 00:00:00,1.205868,,historical_city_aggregate,1.1774813,0.028386699999999987
week,2017-07-07 00:00:00,1.074455,,historical_city_aggregate,1.205868,-0.131413
week,2017-07-10 00:00:00,1.1009635,,historical_city_aggregate,1.074455,0.026508500000000046
week,2017-07-11 00:00:00,1.0845563,,historical_city_aggregate,1.1009635,-0.016407199999999955
week,2017-07-12 00:00:00,1.1439147,,historical_city_aggregate,1.0845563,0.05935840000000003
week,2017-07-13 00:00:00,1.1808401,,historical_city_aggregate,1.1439147,0.036925399999999886
week,2017-07-14 00:00:00,1.1567549,,historical_city_aggregate,1.1808401,-0.02408520000000003
week,2017-07-17 00:00:00,1.200947,,historical_city_aggregate,1.1567549,0.04419210000000007
week,2017-07-18 00:00:00,1.2726767,,historical_city_aggregate,1.200947,0.07172970000000012
week,2017-07-19 00:00:00,1.2034662,,historical_city_aggregate,1.2726767,-0.06921050000000006
week,2017-07-20 00:00:00,1.2355389,,historical_city_aggregate,1.2034662,0.032072700000000065
week,2017-07-21 00:00:00,1.1653695,,historical_city_aggregate,1.2355389,-0.07016940000000016
week,2017-07-24 00:00:00,1.3583955,,historical_city_aggregate,1.1653695,0.19302600000000014
week,2017-07-25 00:00:00,1.3964954,,historical_city_aggregate,1.3583955,0.038099899999999964
week,2017-07-26 00:00:00,1.5804793,,historical_city_aggregate,1.3964954,0.18398389999999987
week,2017-07-27 00:00:00,1.9864089,,historical_city_aggregate,1.5804793,0.4059296000000001
week,2017-07-28 00:00:00,1.5409872,,historical_city_aggregate,1.9864089,-0.44542170000000003
week,2017-07-31 00:00:00,1.202681,,historical_city_aggregate,1.5409872,-0.3383062000000001
week,2017-08-01 00:00:00,1.1831494,,historical_city_aggregate,1.202681,-0.01953159999999987
week,2017-08-02 00:00:00,1.1837461,,historical_city_aggregate,1.1831494,0.0005967000000000056
week,2017-08-03 00:00:00,1.1500172,,historical_city_aggregate,1.1837461,-0.03372890000000006
week,2017-08-04 00:00:00,1.3029864,,historical_city_aggregate,1.1500172,0.15296920000000003
week,2017-08-07 00:00:00,1.6097693,,historical_city_aggregate,1.3029864,0.30678289999999997
week,2017-08-08 00:00:00,1.6149067,,historical_city_aggregate,1.6097693,0.005137399999999959
week,2017-08-09 00:00:00,1.5717223,,historical_city_aggregate,1.6149067,-0.0431843999999999
week,2017-08-10 00:00:00,1.4833442,,historical_city_aggregate,1.5717223,-0.08837810000000013
week,2017-08-11 00:00:00,1.4615707,,historical_city_aggregate,1.4833442,-0.02177349999999989
week,2017-08-14 00:00:00,1.0853422,,historical_city_aggregate,1.4615707,-0.3762285000000001
week,2017-08-15 00:00:00,1.1056554,,historical_city_aggregate,1.0853422,0.020313200000000142
week,2017-08-16 00:00:00,1.0806878,,historical_city_aggregate,1.1056554,-0.02496760000000009
week,2017-08-17 00:00:00,1.1443397,,historical_city_aggregate,1.0806878,0.06365189999999998
week,2017-08-18 00:00:00,1.1215464,,historical_city_aggregate,1.1443397,-0.022793300000000016
week,2017-08-21 00:00:00,1.2332054,,historical_city_aggregate,1.1215464,0.11165899999999995
week,2017-08-22 00:00:00,1.3073081,,historical_city_aggregate,1.2332054,0.07410270000000008
week,2017-08-23 00:00:00,1.2085253,,historical_city_aggregate,1.3073081,-0.09878279999999995
week,2017-08-24 00:00:00,1.2431328,,historical_city_aggregate,1.2085253,0.0346074999999999
week,2017-08-25 00:00:00,1.223427,,historical_city_aggregate,1.2431328,-0.019705799999999885
week,2017-08-28 00:00:00,1.9108606,,historical_city_aggregate,1.223427,0.6874335999999999
week,2017-08-29 00:00:00,1.8915304,,historical_city_aggregate,1.9108606,-0.019330199999999964
week,2017-08-30 00:00:00,1.2755974,,historical_city_aggregate,1.8915304,-0.6159329999999998
week,2017-08-31 00:00:00,1.2391393,,historical_city_aggregate,1.2755974,-0.03645810000000016
week,2017-09-01 00:00:00,1.167659,,historical_city_aggregate,1.2391393,-0.07148029999999994
week,2017-09-04 00:00:00,1.1853491,,historical_city_aggregate,1.167659,0.017690100000000042
week,2017-09-05 00:00:00,1.2829516,,historical_city_aggregate,1.1853491,0.09760250000000004
week,2017-09-06 00:00:00,1.5568796,,historical_city_aggregate,1.2829516,0.27392799999999995
week,2017-09-07 00:00:00,1.3883991,,historical_city_aggregate,1.5568796,-0.16848050000000003
week,2017-09-08 00:00:00,1.3704923,,historical_city_aggregate,1.3883991,-0.0179068
week,2017-09-11 00:00:00,1.3085116,,historical_city_aggregate,1.3704923,-0.06198069999999989
week,2017-09-12 00:00:00,1.1308151,,historical_city_aggregate,1.3085116,-0.17769650000000015
week,2017-09-13 00:00:00,1.1443128,,historical_city_aggregate,1.1308151,0.013497700000000057
week,2017-09-14 00:00:00,1.1358289,,historical_city_aggregate,1.1443128,-0.0084839000000001
week,2017-09-15 00:00:00,1.1637689,,historical_city_aggregate,1.1358289,0.027940000000000076
week,2017-09-18 00:00:00,1.0344785,,historical_city_aggregate,1.1637689,-0.12929039999999992
week,2017-09-19 00:00:00,1.0136909,,historical_city_aggregate,1.0344785,-0.020787600000000017
week,2017-09-20 00:00:00,1.000406,,historical_city_aggregate,1.0136909,-0.013284900000000155
week,2017-09-21 00:00:00,0.9898115,,historical_city_aggregate,1.000406,-0.010594499999999951
week,2017-09-22 00:00:00,0.9964401,,historical_city_aggregate,0.9898115,0.0066286000000000955
week,2017-09-25 00:00:00,1.0491797,,historical_city_aggregate,0.9964401,0.0527396
week,2017-09-26 00:00:00,1.2219165,,historical_city_aggregate,1.0491797,0.17273680000000002
week,2017-09-27 00:00:00,1.123477,,historical_city_aggregate,1.2219165,-0.09843950000000001
week,2017-09-28 00:00:00,1.1296036,,historical_city_aggregate,1.123477,0.006126599999999982
week,2017-09-29 00:00:00,1.1974494,,historical_city_aggregate,1.1296036,0.06784579999999996
week,2017-10-02 00:00:00,1.1031799,,historical_city_aggregate,1.1974494,-0.0942695
week,2017-10-03 00:00:00,1.1602091,,historical_city_aggregate,1.1031799,0.05702920000000011
week,2017-10-04 00:00:00,1.1454497,,historical_city_aggregate,1.1602091,-0.0147594000000002
week,2017-10-05 00:00:00,1.1567347,,historical_city_aggregate,1.1454497,0.01128499999999999
week,2017-10-06 00:00:00,1.1763856,,historical_city_aggregate,1.1567347,0.019650900000000027
week,2017-10-09 00:00:00,1.0638487,,historical_city_aggregate,1.1763856,-0.11253689999999983
week,2017-10-10 00:00:00,1.1336949,,historical_city_aggregate,1.0638487,0.06984619999999997
week,2017-10-11 00:00:00,1.081811,,historical_city_aggregate,1.1336949,-0.05188389999999998
week,2017-10-12 00:00:00,1.0963325,,historical_city_aggregate,1.081811,0.014521499999999854
week,2017-10-13 00:00:00,1.0985248,,historical_city_aggregate,1.0963325,0.002192300000000147
week,2017-10-16 00:00:00,1.1862113,,historical_city_aggregate,1.0985248,0.0876865
week,2017-10-17 00:00:00,1.1573016,,historical_city_aggregate,1.1862113,-0.028909700000000038
week,2017-10-18 00:00:00,1.2043632,,historical_city_aggregate,1.1573016,0.047061599999999926
week,2017-10-19 00:00:00,1.3183293,,historical_city_aggregate,1.2043632,0.11396610000000007
week,2017-10-20 00:00:00,1.3764705,,historical_city_aggregate,1.3183293,0.05814119999999989
week,2017-10-23 00:00:00,1.2245865,,historical_city_aggregate,1.3764705,-0.1518839999999999
week,2017-10-24 00:00:00,1.1504214,,historical_city_aggregate,1.2245865,-0.0741651000000001
week,2017-10-25 00:00:00,1.2383486,,historical_city_aggregate,1.1504214,0.08792719999999998
week,2017-10-26 00:00:00,0.9868237,,historical_city_aggregate,1.2383486,-0.25152489999999994
week,2017-10-27 00:00:00,1.2603316,,historical_city_aggregate,0.9868237,0.2735079
week,2017-10-30 00:00:00,1.1010173,,historical_city_aggregate,1.2603316,-0.1593142999999999
week,2017-10-31 00:00:00,1.2173272,,historical_city_aggregate,1.1010173,0.11630989999999986
week,2017-11-01 00:00:00,1.1974694,,historical_city_aggregate,1.2173272,-0.019857800000000037
week,2017-11-02 00:00:00,1.2110601,,historical_city_aggregate,1.1974694,0.013590700000000178
week,2017-11-03 00:00:00,1.1444699,,historical_city_aggregate,1.2110601,-0.06659020000000004
week,2017-11-06 00:00:00,1.473383,,historical_city_aggregate,1.1444699,0.32891310000000007
week,2017-11-07 00:00:00,1.3267759,,historical_city_aggregate,1.473383,-0.1466071000000002
week,2017-11-08 00:00:00,1.3107816,,historical_city_aggregate,1.3267759,-0.015994299999999795
week,2017-11-09 00:00:00,1.3174829,,historical_city_aggregate,1.3107816,0.006701299999999799
week,2017-11-10 00:00:00,1.303839,,historical_city_aggregate,1.3174829,-0.013643899999999931
week,2017-11-13 00:00:00,1.2873958,,historical_city_aggregate,1.303839,-0.01644319999999988
week,2017-11-14 00:00:00,1.2964951,,historical_city_aggregate,1.2873958,0.009099299999999921
week,2017-11-15 00:00:00,1.1858689,,historical_city_aggregate,1.2964951,-0.11062620000000001
week,2017-11-16 00:00:00,1.2133277,,historical_city_aggregate,1.1858689,0.027458800000000005
week,2017-11-17 00:00:00,1.3713488,,historical_city_aggregate,1.2133277,0.15802110000000003
week,2017-11-20 00:00:00,1.3085634,,historical_city_aggregate,1.3713488,-0.0627854000000001
week,2017-11-21 00:00:00,1.1931163,,historical_city_aggregate,1.3085634,-0.11544709999999991
week,2017-11-22 00:00:00,1.1772676,,historical_city_aggregate,1.1931163,-0.01584870000000005
week,2017-11-23 00:00:00,1.3162794,,historical_city_aggregate,1.1772676,0.13901180000000002
week,2017-11-24 00:00:00,1.3278263,,historical_city_aggregate,1.3162794,0.011546899999999916
week,2017-11-27 00:00:00,1.2313851,,historical_city_aggregate,1.3278263,-0.0964411999999999
week,2017-11-28 00:00:00,1.1715448,,historical_city_aggregate,1.2313851,-0.05984030000000007
week,2017-11-29 00:00:00,1.2037677,,historical_city_aggregate,1.1715448,0.032222900000000054
week,2017-11-30 00:00:00,1.3052804,,historical_city_aggregate,1.2037677,0.10151270000000001
week,2017-12-01 00:00:00,1.3020871,,historical_city_aggregate,1.3052804,-0.0031932999999999545
week,2017-12-04 00:00:00,1.4148392,,historical_city_aggregate,1.3020871,0.11275210000000002
week,2017-12-05 00:00:00,1.2994656,,historical_city_aggregate,1.4148392,-0.11537360000000008
week,2017-12-06 00:00:00,1.2644481,,historical_city_aggregate,1.2994656,-0.035017499999999924
week,2017-12-07 00:00:00,1.1416519,,historical_city_aggregate,1.2644481,-0.12279620000000002
week,2017-12-08 00:00:00,1.1028657,,historical_city_aggregate,1.1416519,-0.038786200000000104
week,2017-12-11 00:00:00,1.1447042,,historical_city_aggregate,1.1028657,0.04183850000000011
